9712210,Non-local Thirring model at finite temperature
9712215,How to Count the States of Extremal \protect \\        Black Holes in $N=8$ Supergravity
9712224,Black hole entropy as T-duality invariant
9712225, From ALE-instanton Moduli to Super Yang-Mills Theories via Branes 
9712228,The Boltzmann Equation in Scalar Field Theory
9712228,The Boltzmann Equation in Scalar Field Theory
9712234, 	$(p+2)$-form gauge fields for $p$-branes through the action-at-a-distance 
9712237,Back Reaction to Rotating Detector
9712240,Diffeomorphism algebra of two dimensional free massless scalar field with signature change
9712243,$g/u(1)^d$ parafermions from constrained WZNW theories.
9712244, \vspace{{-1.05cm} \begin{{flushleft} {{\normalsize DESY 97-252} \hfill\\ \vspace{{-0.15cm} {{\normalsize HUB-EP-97/88} \hfill\\ \vspace{{-0.15cm} {{\normalsize December 1997} \hfill\\  \vspace{{-0.15cm} \end{{flushleft} %\vspace{{0.5cm} %\titl
9712247,On the complex structure in the Gupta--Bleuler quantization method
9712250,The spacetime attribute of matter
9712252,{{Entropy of near-extremal dyonic black holes}
9712255,"Chiral solitons from dimensional reduction of  Chern-Simons gauged  coupled non-linear  Schr\""{{o}dinger model"
9712256,"On structure constants and fusion rules in the $SL(2,\BC)/SU(2)$ WZNW model \footnote{{Work supported by the  European Union under contract FMRX-CT96-0012}"
9712256,"On structure constants and fusion rules in the $SL(2,\BC)/SU(2)$ WZNW model \footnote{{Work supported by the  European Union under contract FMRX-CT96-0012}"
9712258,"The mini-superspace limit of the SL(2,C)/SU(2)-WZNW model \footnote{{Work supported by the  European Union under contract FMRX-CT96-0012}"
9801001,Forced Topological Nontrivial Field Configurations
9801004,Chiral anomaly and unambiguous rational terms
9801005,Quantum field theory can be UV finite if it is taken as  effective one
9801006,\large\bf On Simulating Liouvillian Flow From Quantum Mechanics Via Wigner Functions   
9801007,%\hfill {{\normalsize SLAC-PUB-7427} \\ \hfill {{\normalsize SU-ITP 97-32} \\ \hfill {{\normalsize hep-ph/9801007 } \\ \vspace{{.25in} Recent Developments in Dynamical Supersymmetry  Breaking
9801007,INSTRUCTIONS FOR PRODUCING A CAMERA-READY MANUSCRIPT  %USING WORLD SCIENTIFIC PUBLISHING STYLE FILES
9801007,Recent Developments in Dynamical Supersymmetry  %Breaking
9801008,STRING COSMOLOGY: AN UPDATE
9801012,Dirac electron in a Coulomb Field in 2+1 Dimensions
9801012,Dirac electron in a Coulomb Field in 2+1 Dimensions
9801013,Finiteness of multi-loop superstring amplitudes
9801015, Quantum structure of spacetime and blackhole entropy
9801018,Flow equations in the light-front perturbation theory \vspace*{{.5cm}
9801021,\textbf{{Chern-Simons as a geometrical set up for three dimensional gauge theories }
9801025,"Quantum Fields near Black Holes\footnote{{to appear in \textit{{Black Holes: Theory and Observation}, edited by F.W. Hehl, C. Kiefer and R. Metzler (Springer, Berlin, 1998).}"
9801028,Nonlinear Realization of the General Covariance Group Revisited
9801029,"Threebranes in twelve dimensions\footnote{{Notes based on talk given at the  NATO Advanced Study Institute conference on Strings, Branes and Dualities, Cargese, France, 26 May - 14 June 1997. }"
9801042, Universality in Chiral Random Matrix Theory at $\beta =1$ and $\beta =4$
9801044,\bf On form-factors in Sin(h)-Gordon theory.
9801047,{{\bf A comment on compactification of M-theory\break  on an (almost) light-like circle} 
9801047,{{\bf A comment on compactification of M-theory\break  on an (almost) light-like circle} 
9801050, NON-PERTURBATIVE HAMILTONIAN APPROACHES TO STRONG INTERACTION PHYSICS 
9801059," More about the $S=1$ relativistic  oscillator\thanks{{Submitted to ``Revista Mexicana de F\'{{\i}sica"".}"
9801061,Testing Seiberg-Witten Solution
9801062,Invariant Regularization of Supersymmetric Chiral Gauge Theory
9801063,Bogomolnyi Bound with a Cosmological Constant 
9801065,On Notivarg Propagator
9801068,TOWARD THE NEW GRAVITATIONAL NONCOMMUTATIVE MECHANICS AND STATISTICAL MECHANICS OF QUANTUM BLACK HOLES
9801069,Duality in Perturbation Theory and the Quantum Adiabatic Approximation
9801075,Softly Broken Supersymmetric Gauge Theories through  Compactifications 
9801077,Gluon condensate and the vacuum structure of QCD 
9801077,Gluon condensate and the vacuum structure of QCD 
9801087,"    \hfill{{\ns UPR-789T, PUPT-1757\\}    \hfill{{\ns hep-th/9801087\\[.5cm]}    {{\LARGE        The Ten-dimensional Effective Action of Strongly Coupled        Heterotic String Theory}"
9801094," Quantization of the Nonlinear Schr\""odinger Equation \break         on the Half Line "
9801103," Ward Identities in Non-equilibrium  QED\footnote{{Supported by BMBF, GSI Darmstadt, DFG and NSFC} "
9801104,\bf $N=2$ Superfields and the M-Fivebrane
9801106,Wormholes on the World Volume: Born-Infeld particles and Dirichlet p-branes
9801115,A Note on Gauge Principle and Spontaneous  Symmetry Breaking in Classical Particle Mechanics
9801119,Quantum Invariants\thanks{{Work supported in part by the Department of Energy under Grant DE-FG02-94ER-25228 and by the National Science Foundation under Grant DMS-94-24344.}
9801122, Comment on:   ``Trace anomaly of dilaton coupled scalars in two  dimensions'' 
9801126,LAGRANGIAN SYMMETRIES \\ OF CHERN--SIMONS THEORIES
9801129,Radiative Correction to the Casimir Force on a Sphere
9801129,Radiative Correction to the Casimir Force on a Sphere
9801132,""
9801133,\Large{{{{\bf Microscopic Spectra of Dirac Operators and Finite-Volume Partition Functions}}
9801137,On Propagator of Notoph
9801138,\bf Event horizon: Magnifying glass for Planck length physics
9801148,"Geometric quantization of $\bf\rm N=2, D=3$ superanyon"
9801151,"\textbf{{Three dimensional fermionic determinants, Chern-Simons and nonlinear field redefinitions }"
9801152,Stability analysis and absorption cross--section in  three--dimensional black string
9801155,Two-dimensional dilaton gravity coupled to massless spinors
9801158,Domain Walls on the Brane
9801159,\Large{{\bf  Quark Condensates in Non-supersymmetric MQCD}
9801159,\Large{{\bf  Quark Condensates in Non-supersymmetric MQCD}
9801163," The Coulomb Branch of Yang-Mills Theory from the Schr\""odinger Representation "
9801171,"Modular Invariants, Graphs and $\alpha$-Induction for Nets of Subfactors I"
9801172, $(1+1)$-Dimensional $SU(N)$ Static Sources in $E$ and $A$ Representations 
9801174,Duality Invariance of Cosmological Solutions with Torsion
9801176,On zero modes of the eleven dimensional superstring
9802108,\Large\bf SU(2) Calorons and Magnetic Monopoles
9802110,SPINNING PARTICLE AS A\\ SUPER BLACK HOLE
9801182,"Lectures on D-branes, Gauge Theory and M(atrices)\footnote{{ Based on lectures given at the Trieste summer school on particle physics and cosmology, June 1997}"
9801184,Riemann-Einstein Structure from Volume and Gauge Symmetry
9801185,The Pole Part of the 1PI Four-Point Function in Light-Cone Gauge          Yang-Mills Theory
9801189,  Spin-Spin  Interaction \\  In Matrix Theory
9801192,Nonrelativistic Limit of the Scalar Chern-Simons Theory and the Aharonov-Bohm Scattering
9801192,Nonrelativistic Limit of the Scalar Chern-Simons Theory and the Aharonov-Bohm Scattering
9801194,Planckian Scattering of D-Branes
9801196,%        %You can use \\ for explicit line-break Renormalization-group Resummation of a Divergent Series of  the Perturbative Wave Functions of Quantum Systems 
9802002,"TOPOLOGY OF 3-DIMENSIONAL SEIBERG-WITTEN THEORY% \thanks{{Presented by B.~B.\ at the Workshop: ``Gauge Theories of Gravitation'', Jadwisin, Poland, 4--10 September 1997.} "
9802010,"{{\hfill {{\small Alberta-Thy 03-98} } \vspace*{{2cm} \\ Thermal Fields, Entropy, and Black Holes"
9802011,\Large \bf WIGNER'S PHOTONS
9802013,A Solvable Model of Two-Dimensional Dilaton-Gravity Coupled to a Massless Scalar Field
9802014,Non-Abelian Bosonization and Haldane's Conjecture
9802015,Finite Quantum Fluctuations About Static Field Configurations
9802017,Higgs Lagrangian from Gauge Theories
9802018,\begin{{flushright}         \vspace*{{-1.8in}         %{{\normalsize CERN-TH/98-nnn}\\[-9mm]         {{\normalsize DEMO-HEP.98-01}\\[-9mm]         {{\normalsize IOA--TH.98-01}\\[-9mm]         %{{\normalsize UUTP-22/97}\\[-9mm]         {{\normalsize hep-th/9802018}\\[4mm] \end{{flushright} \vfill {{#3}
9802018,\begin{{flushright}         \vspace*{{-1.8in}         %{{\normalsize CERN-TH/98-nnn}\\[-9mm]         {{\normalsize DEMO-HEP.98-01}\\[-9mm]         {{\normalsize IOA--TH.98-01}\\[-9mm]         %{{\normalsize UUTP-22/97}\\[-9mm]         {{\normalsize hep-th/9802018}\\[4mm] \end{{flushright} \vfill {{#3}
9802019,REGULARISATION OF CLASSICAL SELF INTERACTION IN STRINGS
9802021,Continuous approximation of binomial lattices
9802026,The Background Geometry of DLCQ Supergravity
9802028,{{\bf Higher Spin Field Equations in a Virtual Black Hole Metric}
9802030,Open Inflation Without False Vacua 
9802034,Matrix string interactions
9802035,\bf From euclidean field theory to quantum field theory
9802036,  Variational calculations in gauge theories with approximate projection on gauge invariant states \\ 
9802037, % Zero-Mode Problem on the % Light Front
9802037,"  Zero-Mode Problem on the  Light Front  \thanks  {{Lectures given at 10 th Annual Summer School and Symposium on  Nuclear Physics (NUSS 97), ``QCD, Lightcone Physics  and Hadron Phenomenology'', Seoul, Korea,  June 23-28, 1997.} %"
9802037,"  Zero-Mode Problem on the  Light Front  \thanks  {{Lectures given at 10 th Annual Summer School and Symposium on  Nuclear Physics (NUSS 97), ``QCD, Lightcone Physics  and Hadron Phenomenology'', Seoul, Korea,  June 23-28, 1997.} %"
9802039,%%You can use \\ for explicit line-break Elements of the Continuous Renormalization Group 
9802040,Non trivial critical exponents for finite temperature chiral  transitions at fixed total fermion number
9802041,\hfill{{\ns UPR-792T\\}        \hfill{{\ns hep-th/9802041\\[.1cm]}        \hfill{{\ns February 1998}\\[.8cm]        {{\large\bf The Cosmology of M-Theory and Type II Superstrings}
9802044,\bf On the Local Finite Density Relativistic Quantum Field Theories
9802048," {{\Large \bf  Study of Wilson loop functionals in 2D Yang-Mills  theories}\thanks{{Contribution to the Proceedings of the XIIth Workshop  on High Energy Physics and Quantum Field Theory (Samara, Russia,  September 4-10, 1997).}"
9802053, \begin{{flushright}  {{\normalsize Gunma-Tech-98-02} \end{{flushright} de Rham cohomology of ${{\rm SO}(n)$ and some related manifolds by supersymmetric  quantum mechanics 
9802054,"Quantum Numbers of the $\Theta$ Vacuum in (2+1)-Dimensional    Spinor Electrodynamics: Charge and Magnetic Flux.{{\footnote{{Published    in \em Physics of Atomic Nuclei, Vol. 60, N 9, 1997, pp. 1497-1503.}}"
9802055,"Induced Angular Momentum in (2+1)-Dimensional Spinor  Electrodynamics in Curved Space. {{\footnote{{Published in \em Physics of Atomic Nuclei, Vol. 60, N 2, 1997,  pp. 247-269.}}"
9802056,\bf Various Properties of\\ Compact QED and Confining Strings
9802059,\vspace{{-3.5cm} {{\bf Casimir effect in problems with spherical symmetry: new perspectives}
9802059,\vspace{{-3.5cm} {{\bf Casimir effect in problems with spherical symmetry: new perspectives}
9802062,Vortex Solutions of Four-fermion Theory coupled to a  Yang-Mills-Chern-Simons Gauge Field
9802063,Gravitational Duality in MacDowell-Mansouri Gauge Theory
9802065, 2-D Gravity and the Extended Formalism 
9802067,Brane Dynamics and Gauge Theory
9802071,Parity breaking in 2+1 dimensions and finite temperature
9802075,Comment on ``Non-thermalizability of a Quantum Field Theory''
9802081,\null\vspace{{0.2cm}\null\hspace{{10cm}TUIMP-TH-97/93\\ \null\vspace{{0.5cm} \Large\bf{{Ward-Takahashi identity and dynamical mass generation\\  in Abelian gauge theories}
9802084, \vspace{{-1cm} \begin{{flushright} {{\large ITEP-TH-5/98} \end{{flushright} \vspace{{1.5cm} Dyon Condensation and Aharonov--Bohm Effect
9802087,Adiabatic Vacuumstates of the Dirac-field on a Curved Spacetime
9802089,Consistency of Wilsonian effective actions
9802089,Consistency of Wilsonian effective actions
9802091," \begin{{flushright} {{\small SMI-3-98 } \end{{flushright} \vspace{{2cm} Matrix Theory in Curved Space\thanks{{Talk presented at the Birthday Conference dedicated to A.Arvilski, February, 1998}"
9802096,{{\bf N=2--Maxwell-Chern-Simons model with anomalous magnetic moment  coupling via dimensional reduction }
9802099,\begin{{flushright} %        \vspace*{{-1.8in}       \vspace*{{-1.3in}         {{\normalsize  SUSX-TH-98-01 }\\[-5mm]         {{\normalsize hep-th/9802099}\\[-5mm] {{\normalsize February 1998}\\[.5cm] \end{{flushright} %\vfill \vspace{{10mm} {{\large \bf #3}
9802101, Dynamical Generation of Fermion Mass and Magnetic Field  in Three-Dimensional QED with Chern-Simons Term 
9802105, Nonlinear Sigma Models in $(1+2)$-Dimensions \\         and \\ An Infinite Number of Conserved Currents
9802111,Gaugino mass in the Heterotic string with Scherk-Schwarz compactification
9802113, Effective Average Action in N=1~Super-Yang-Mills Theory
9802117,Two-dimensional self-consistent quantum-corrected geometries with a constant dilaton field
9802117,Two-dimensional self-consistent quantum-corrected geometries with a constant dilaton field
9802119,Induced magnetic moments in  three-dimensional gauge theories with external  magnetic fields
9802120,Pauli--Villars as a Nonperturbative Ultraviolet Regulator in  Discretized Light-Cone Quantization
9802124,Classification of Normal Modes for Multiskyrmions
9802128,Theory of a Novel Superstring in Four Dimensions
9802130,PREPOTENTIALS AND RIEMANN SURFACES
9802134,\bf Generalized coordinate gauge and nonabelian  Stokes theorem
9802136,Effective Action and Conformal Phase Transition in Three--Dimensional ${{\rm QED}$
9802137,Breathers in the weakly coupled topological discrete sine-Gordon system
9802140,N = 2 Supersymmetric Quantum Black Holes \\        in Five Dimensional Heterotic String Vacua
9802143,SEQUENCES OF GLOBALLY REGULAR AND BLACK HOLE SOLUTIONS        IN SU(4) EINSTEIN-YANG-MILLS THEORY
9802143,SEQUENCES OF GLOBALLY REGULAR AND BLACK HOLE SOLUTIONS        IN SU(4) EINSTEIN-YANG-MILLS THEORY
9802144,THE SUPERWORLD
9802159, {{\bf\BBBig \centerline{{Remarks on the solutions} \bigskip \centerline{{of the} \bigskip \centerline{{Maxwell- Chern-Simons theories} }
9802161,The partition function versus boundary conditions and confinement in the Yang--Mills theory
9802163, \begin{{flushright} {{\small SMI-4-98 } \end{{flushright} \vspace{{2cm} Non-extremal Localised  Branes and \\ Vacuum Solutions in M-Theory 
9802166,A topological mechanism of discretization for the electric charge
9802174,\Large{{{{\bf Consistency Conditions for Finite-Volume Partition Functions}}
9802175,Electrically Charged Vortex Solution in Born-Infeld Theory
9802176,Non-Abelian Ramond-Neveu-Schwarz String Theory
9802184,Massless quantum electrodynamics with a critical point
9802186,The Moduli Spaces of  Worldvolume Brane Solitons
9802186,The Moduli Spaces of  Worldvolume Brane Solitons
9802189, \hfill\parbox{{4cm} {{\normalsize KUNS-1494\\HE(TH)~98/02\\{{\tt hep-th/9802189}}\\ \vspace{{3cm} $E_8$ flavour multiplets 
9802194,\LARGE Aspects of the Hypermultiplet Moduli Space\\ in String  Duality\\[10mm]
9802198," \begin{{flushright} \begin{{small} hep-th/9802198 \\ HUTP-98/A013,  UPT-794-T \\ February 1998 \\ \end{{small} \end{{flushright} \vspace{{1.cm} Near Horizon Geometry and \\ Black Holes in Four Dimensions "
9803007,  Smallest Dirac Eigenvalue Distribution from Random Matrix Theory 
9803008,TOPOLOGICAL\ ENTANGLEMENT\ OF\ POLYMERS\ AND\ CHERN--SIMONS\ FIELD\ THEORY
9803009,{{\small\centerline{{\parbox[t]{{29mm}{{SINP/TNP/98-08  IISc-CTS/2/1998} \hfill February 1998 \hfill  hep-th/9803009}}  \bigskip \bigskip  {{\bf Functional derivation of Casimir energy \\ \bf at non-zero  temperature}
9803011,Non-abelian gauge theories as a consequence\\ of perturbative quantum gauge invariance  \thanks{{Work supported by Swiss National Science Foundation}
9803012,\bf NON-DIVERGENCE OF GRAVITATIONAL SELF INTERACTIONS FOR NAMBU-GOTO STRINGS
9803016,Pre-Big-Bang in String Cosmology
9803018,Duality in Cosmological Perturbation Theory
9803018,Duality in Cosmological Perturbation Theory
9803025,\Large\bf Effective action and tension renormalization  for cosmic and fundamental strings
9803027,Bound States of Dimensionally Reduced $\mbox{{SYM}_{{2+1}$ at Finite N 
9803028," \begin{{flushright} {{\small SMI-05-98 } \end{{flushright} \vspace{{2cm} On Large $N$ Conformal Theories,\\ Field Theories in Anti-De Sitter Space and\\ Singletons"
9803033,A note on brane boxes at finite string coupling
9803034,Supersymmetric Particle in a Spacetime with Torsion and the Index Theorem
9803035,Lattice Gauge Theories with polynomial Action \\ 	and their canonical Formulation \\ on the Light Front
9803037,\LARGE\sffamily         Covariant Derivation of Effective Actions\\        for SUSY Topological Defects        \vspace{{3mm}
9803038,"\bf Quantum String Dynamics in the conformal invariant SL(2,R) WZWN Background: Anti-de Sitter Space with Torsion"
9803042, $N=4$ SYM on $\Sigma \times S^2$ and its   Topological Reduction
9803048,Matrix Theory on ALE Spaces and Wrapped Membranes
9803048,Matrix Theory on ALE Spaces and Wrapped Membranes
9803052,\bf Effective equations of motion and initial conditions for inflation in quantum cosmology
9803057,On Soliton Automorphisms in Massive and Conformal Theories
9803062,\large\bf 3D-4D Interlinkage Of qqq Wave Functions Under 3D Support For Pairwise  Bethe-Salpeter Kernels  
9803063,"%        %You can use \\ for explicit line-break Abelian-Projected Effective Gauge Theory of QCD  with Asymptotic Freedom and Quark Confinement  \footnote{{Invited talk given at YKIS'97, Non-perturbative QCD:   Structure of the QCD vacuum, held at YITP, Kyoto University, 2-12 December 1997, to appear in Progress of Theoretical Physics Supplement.}  "
9803067,Mixed Branes and M(atrix) Theory on Noncommutative Torus
9803068," 	\begin{{flushright} 	\begin{{small} 	ILL-(TH)-98-01\\ 	hep-th/9803068\\ 	\end{{small} 	\end{{flushright} 	\vspace{{1.cm} The  Large $N$ Limit of the $(2,0)$ Superconformal  Field Theory "
9803069,\Large\bf $SO/Sp$ Monopoles and Branes with Orientifold 3 Plane
9803070,Mass Renormalization for Time Dependent Correlation Functions in Shibata-Hashitsume's Projection Operator Method
9803074,MAGNETIC CATALYSIS OF CHIRAL SYMMETRY BREAKING AND THE PAULI PROBLEM
9803075,"Quantum Field Theory\thanks{{To appear in the American Physical Society Centenary issue of Reviews of Modern Physics, March 1999.}"
9803075,"Quantum Field Theory\thanks{{To appear in the American Physical Society Centenary issue of Reviews of Modern Physics, March 1999.}"
9803078,Hawking Radiation from Four-dimensional Schwarzschild Black Holes in M-theory
9803080,Dynamical Behavior of the BTZ Black Hole
9803081,Initial singularity free quantum cosmology in two-dimensional \\         Brans-Dicke theory
9803083,Statistical Entropy of Magnetic Black Holes from Near-Horizon Geometry
9803084,Singular Instantons and Creation of Open Universes
9803086,Finite Theories and Marginal Operators on the Brane
9803098,The Faddeev-Popov term reviewed
9803100,Canonical formalism for the Born-Infeld particle
9803105,Is the Casimir effect  relevant to sonoluminescence?
9803108,"Equations of the (2,0) Theory\\ and Knitted Fivebranes"
9803108,"Equations of the (2,0) Theory\\ and Knitted Fivebranes"
9803109,"\begin{{flushright}         \vspace*{{-1.8in}         {{\normalsize CERN-TH/98-79}\\[-9mm] %       {{\normalsize NUB--#1 -- #2\\[-9mm] %   {{\normalsize CPTH--XXXXX}\\[-9mm]         {{\normalsize hep-th/9803109}\\[4mm] \end{{flushright} %\vfill \vspace{{2.5cm} {{#3}} \author{{\large #4 \\[0.0cm] #5} \maketitle %\vskip -7mm      \vskip 3mm \nopagebreak  \begin{{abstract} {{\noindent #6} \end{{abstract} \vfill %\vspace{{4cm} \begin{{flushleft} \rule{{16.1cm}{{0.2mm}\\[-3mm] %$^{{\star}${{\small Research supported in part by\vspace{{0mm} % the EEC under TMR contract ERBFMRX-CT96-0090. %\\[-3mm] {{\small$^\dag$ e-mail: Sergio.Ferrara, Alexandros.Kehagias,  Herve.Partouche, Alberto.Zaffaroni@cern.ch} \\[-3mm] %\hspace{{1.45cm}Herve.Partouche@cern.ch }  %\\[0mm] CERN-TH-98-79\\[-3mm] March 1998 \end{{flushleft} \thispagestyle{{empty} \end{{titlepage}"
9803112,\vspace{{-1in}\parbox{{\linewidth}{{\small\hfill\shortstack{{IASSNS-HEP-98/25\\ %CALT-68-2165}} %\vspace{{0.6in}\\ %$D_k$ Gravitational Instantons and Nahm Equations
9803113,HeatK: A Mathematica Program for Computing Heat Kernel Coefficients
9803116,"BPS BRANES IN SUPERGRAVITY\,\footnote[1]{{Based upon lectures given at the 1996 and 1997 ICTP Summer Schools in High Energy Physics and Cosmology.}"
9803117,\begin{{flushright} {{\small\hfill AEI-058\\ \hfill hep-th/9803117}\\ \end{{flushright} Monte Carlo Approach to M-Theory
9803127, \hfill\parbox{{4cm} {{\normalsize KUNS-1499\\HE(TH)~98/03\\{{\tt hep-th/9803127}}\\ \vspace{{1cm} 3-String Junction and BPS Saturated Solutions\\ in $SU(3)$ Supersymmetric Yang-Mills Theory 
9803128,A Canonical Realization of the BMS Algebra
9803134,Gauge Unified Theories without the  Cosmological Constant Problem
9803139,Systematic Study of Theories with Quantum Modified Moduli. II 
9803141,Type IIB Orientifolds with NS-NS Antisymmetric Tensor Backgrounds
9803141,Type IIB Orientifolds with NS-NS Antisymmetric Tensor Backgrounds
9803144,The effective two-loop Euler-Heisenberg action for scalar and spinor QED in a general constant background field
9803150,The topology of events
9803153,Canonical Quantization of the Self-Dual Model coupled to Fermions \cite{{byline}
9803154,On the Low-energy Effective Action of $N=2$ Supersymmetric Yang-Mills Theory 
9803155,The structure of the graviton self-energy at finite temperature
9803156,"Open Inflation, the Four Form and the Cosmological Constant"
9803157,The exact formula for neutrino oscillations 
9803158,Soap Bubbles in Outer Space: Interaction of a Domain Wall with a Black Hole
9803160,\vspace{{-1in}\parbox{{\linewidth}{{\small\hfill\shortstack{{IASSNS-HEP-98/26\\ CALT-68-2166}} \vspace{{0.6in}\\ Singular Monopoles and Gravitational Instantons
9803163,Calibrations and Intersecting Branes
9803163,Calibrations and Intersecting Branes
9803165,Nonlinear Realization of a Dynamical Poincar\'e Symmetry\\                by a Field-dependent Diffeomorphism
9803172,\Large\bf Axial and gauge anomalies in a theory with one and two-form gauge fields
9803174, \begin{{flushright} {{\small SMI-08-98 } \end{{flushright} \vspace{{2cm} Large $N$  Gauge Theories\\ and\\ Anti-de Sitter Bag Model
9803177,Structure and Dynamics of  Monopoles in Axial-Gauge QCD%   \footnote{{Copyright 1998 by The American Physical Society.}
9803178,\bf On the geometry of the Hawking Turok instanton 
9803181,Generalized BFT Formalism of Electroweak Theory in the Unitary Gauge
9803185,Anomalies and nonperturbative results.
9803187,Charged Particles in a 2+1 Curved Background\footnotemark[1]
9803192,\vspace{{-3cm}\hfill \parbox[t]{{2in}{{\centering{{\small ROM2F-98/10 \\ hep-th/9803192}}\\   \vspace{{4cm}\centerline{{A Ricci-flat metric on D-brane orbifolds} \vspace{{1cm}
9803195,Finite cutoff on the string worldsheet?
9803195,Finite cutoff on the string worldsheet?
9803196," {{\normalsize\begin{{flushright} UB-ECM-PF-98/08, ITP-UH-04/98, UTTG-04-98\\ hep-th/9803196, to appear in Phys. Rev. Lett.\\[1.5ex] \end{{flushright}} D-String on Near Horizon Geometries and Infinite Conformal Symmetry "
9803203,Branes as BIons
9803206,Wrapping Branes in Space and Time
9803210,Open inflation and the singular boundary
9803214,Gauge Theories from Orientifolds and Large $N$ Limit
9803215,Quantum Probes of Repulsive Singularities \\          in N = 2 Supergravity
9803217,Integrable Hierarchies and Contact Terms in  u-plane Integrals of Topologically Twisted Supersymmetric  Gauge Theories
9803219," \begin{{flushright}{{\small IFT-P.020/98\,\, hep-th/9803219} \end{{flushright} Note on  the point--splitting procedure to evaluate         vacuum fluctuation in certain cylindrically symmetric         backgrounds"
9803222,Faddeev-Jackiw approach to gauge theories and ineffective constraints
9803223,RENORMALIZATION AMBIGUITIES IN CASIMIR ENERGY
9803223,RENORMALIZATION AMBIGUITIES IN CASIMIR ENERGY
9803225,Towards Deriving Higgs Lagrangian from Gauge Theories
9803226,Ward-Takahashi Identity with External Field in Ladder QED$\thanks{{% Supported by NSF grant PHY-9722059}$
9803227,Probing the BTZ black hole with test fields
9803229,Loop Quantum Mechanics and the Fractal Structure of Quantum Spacetime
9803235,"    \hfill{{\ns UPR-797T, PUPT-1782\\}    \hfill{{\ns CERN-TH/98-98, Imperial/TP/97-98/35\\}    \hfill{{\ns hep-th/9803235\\[.5cm]}    {{\LARGE The Universe as a Domain Wall}"
9803236,"Vortex Solutions of a Fermion Maxwell-Chern-Simons Theory% \footnote{{To appear in the proceedings of ""International Workshop on Mathematical  and Physical Aspacts of Nonlinear Field Theories"", 1998.}"
9803238,"    Weak Field Expansion of Gravity\ :\             Graphs, Matrices and Topology            \thanks{{hep-th/9803238 , US-98-03}                                  "
9803240,% Gauge Theories Coupled to Fermions in Generation  
9803250,Quark confinement and color transparency in a gauge-invariant formulation of QCD
9803256,On the value of coupling constant.
9803256,On the value of coupling constant.
9803258,The non-abelian BFFT formalism for the collective coordinates quantization of the SU(2) Skyrme model
9803261, Thermodynamic Curvature of the BTZ Black Hole
9803263,"Wilson Loops, Confinement,  and Phase Transitions  in Large $N$ Gauge Theories from Supergravity"
9804001,On the ultraviolet behaviour of        quantum fields over noncommutative manifolds
9804002,Deconstructing the vertex Ansatz\\ in three dimensional quantum electrodynamics
9804004, Some Useful Formulas \\ in \\          Nonlinear Sigma Models in $(1+2)$-Dimensions \\          \quad \\          \it{{To the memory of Kiyoshi Hayashi}
9804006,"\begin{{flushright}         \vspace*{{-1.8in}         {{\normalsize CERN-TH/98-111}\\[-9mm] %       {{\normalsize NUB--#1 -- #2\\[-9mm] %   {{\normalsize CPTH--XXXXX}\\[-9mm]         {{\normalsize hep-th/9804006}\\[-9mm]         {{\normalsize April 1998}\\[14mm] \end{{flushright} %\vfill \vspace{{2cm} {{#3}} \author{{\large #4 \\[0.0cm] #5} \maketitle %\vskip -7mm      \vskip 6mm \nopagebreak  \begin{{abstract} {{\noindent #6} \end{{abstract} \vfill %\vspace{{4cm} \begin{{flushleft} \rule{{16.1cm}{{0.2mm}\\[-3mm] %$^{{\star}${{\small Research supported in part by\vspace{{0mm} % the EEC under TMR contract ERBFMRX-CT96-0090. %\\[-3mm] {{\small$^\dag$ e-mail: Sergio.Ferrara, Alexandros.Kehagias,  Herve.Partouche, Alberto.Zaffaroni@cern.ch} \\[-3mm] %\hspace{{1.45cm}Herve.Partouche@cern.ch }  %\\[0mm] %CERN-TH-98-79\\[-3mm] %March 1998 \end{{flushleft} \thispagestyle{{empty} \end{{titlepage}"
9804014, STRING DUALITY AND ENUMERATION OF CURVES BY JACOBI FORMS
9804014," String Duality and Enumeration of Curves by Jacobi %  Forms\footnote{{Submitted to Proceedings of the Taniguchi %  Symposium  1997 on {{\it Integrable Systems and Algebraic Geometry}, % Kobe/Kyoto.}"
9804016,\bf Gluodynamics String\\ as a Low-Energy Limit of the\\ Universal Confining String Theory
9804016,\bf Gluodynamics String\\ as a Low-Energy Limit of the\\ Universal Confining String Theory
9804021, \begin{{flushright} {{\small SMI-5-98 } \end{{flushright} \vspace{{2cm} Chaos-Order Transition in Matrix Theory
9804024,The Influence of Higher Fock States in Light-Cone Gauge Theories 
9804030,\bf Nonperturbative Field Correlators\\ in the Abelian Higgs Model
9804034, \begin{{flushright} \begin{{small} hep-th/9804034\\ PUPT-1784  \\ \end{{small} \end{{flushright} \vspace{{1.cm} Is Physics in the Infinite Momentum Frame Independent of the Compactification Radius?
9804035,Conformal Field Theory Correlators from Classical Scalar Field Theory on $AdS_{{d+1}$
9804039,"\bf Naked singularities in low energy, effective string theory  "
9804042,\bf String Representation of the\\ Abelian Higgs Model with an\\ Axionic Interaction
9804045, {{\bf Gonihedric String Equation II} 
9804047,The (1+1)-dimensional Massive sine-Gordon Field        Theory \\ and the Gaussian Wave-functional Approach
9804049,  Effective  QCD  Partition Function in Sectors with Non-Zero   Topological Charge and    Itzykson-Zuber Type Integral 
9804049,  Effective  QCD  Partition Function in Sectors with Non-Zero   Topological Charge and    Itzykson-Zuber Type Integral 
